name,brand,categories,primaryCategories,reviews.date,reviews.text,reviews.title,sentiment
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-02-03T00:00:00.000Z,If you use the Alexa ecosystem then the show is a must.,Great product,Positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-04-22T00:00:00.000Z,There is nothing spectacular about this item but also nothing majorly wrong with it. The biggest flaw is that this is geared to kids and there is no way that I have found searching settings or online to lock the touch screen so that a video keeps playing if the child hits the screen. This means lots of times helping get back into the movie or show rather than just relaxing like an iPad can do with guided access activated.,"Does what it says, missing one key feature",Neutral
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-07-13T00:00:00.000Z,"The commercials are correct, at this price you can have multiple devices in your household for the price of a comparable competitor's tablet.",Unbelievable Value,Positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black",Amazon,"Fire Tablets,Tablets,Computers/Tablets & Networking,Other Computers & Networking,Computers & Tablets,All Tablets",Electronics,2017-04-01T00:00:00.000Z,"I have not set up tablet, geeks squad to do so Monday April 3 2017",i love ❤ tablet,Positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-12-22T00:00:00.000Z,If you like video this goes along perfect ...a must buy,Got have it,Positive
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",Amazon,"eBook Readers,Fire Tablets,Electronics Features,Tablets,Amazon Tablets,College Ipads & Tablets,Electronics,Electronics Deals,College Electronics,Featured Brands,All Tablets,Computers & Tablets,Back To College,Amazon Devices,Tablets & E-Readers","Office Supplies,Electronics",2017-07-28T00:00:00.000Z,"I've had the first kindle fire, I love the tablet.Why because it's bigger",Easier to read,Positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-07T00:00:00.000Z,This was a good pick for first kids tablets. I just wish getting to their apps was a little easier,Good item for my granddaughters,Positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-26T00:00:00.000Z,i was weary about it at first but it was easy to setup and get the hang of and definitely makes life easier!,love it!,Positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-02-07T00:00:00.000Z,This was a gift for a family member they really enjoy all the options of getting books,Great as a gift they love it better than paper bac,Positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-01T00:00:00.000Z,"Alexa works pretty good, music sounds good. Just exploring all her skills",Nice sound,Positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2016-07-22T00:00:00.000Z,"I love my Echo Tap! I have my own personal alarm, informs me on today's weather forcast and local events. Great purchase.",Echo Tap is Great!,Positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Amazon,"Tablets,Fire Tablets,Electronics,Computers,Computer Components,Hard Drives & Storage,Computers & Tablets,All Tablets",Electronics,2017-05-07T00:00:00.000Z,Pretty decent tablet. Good for mindless games and Netflix. You get what you pay for.,Good basic tablet,Positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-02-23T00:00:00.000Z,I really enjoy having another way to communicate with family and friends,It’s really great,Positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-07-11T00:00:00.000Z,"I use this all the time for playing games and reading books, it's great for surfing the web too.",great,Positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-01-17T00:00:00.000Z,The echo show is a great accessory to any house . It has a great picture on it and great sound . It’s simple to use . My wife uses it for recipes when cooking and making grocery lists . Also listens to music with crisp sound. Can ask Alexa pretty much anything .,Awesome product,Positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2016-08-13T00:00:00.000Z,Since I purchased mine the wife thought she would also like one so we picked up her one and she is using it a lot.,The wife loves her new fire tablet,Positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2016-09-30T00:00:00.000Z,My son washed it twice! Throw it a few times and it's still ticking.,Great tablet for kids,Positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-08T00:00:00.000Z,My home is about 80% automated with help from ALEXA...We want to have one in each room.,Awesome ALEXA,Positive
"Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,"Kindle E-readers,Electronics Features,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers",Electronics,2017-02-24T00:00:00.000Z,"Its a great ereader but a little pricy. It has the same specs as the Voyage as far as pixels and procesor, which costs less. The only difference between this and the Voyage, is that it's much lighter, it's brighter (LEDs), and a longer battery life if you're using the cover. I've noticed the battery life drains much faster without the cover, but you'll still be able to read for hours without it. You would think it be water resistant, hence the name but it isn't. But then I don't plan on reading when it's raining or outside or while taking a bath. Overall, it's the best ereader Amazon currently has to offer but if you don't mind the price tag and want the best, then go for it! Voyage is still not a bad option though",Best Kindle yet,Positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-03-15T00:00:00.000Z,Both love this tablet and the numerous educational apps available that I bought one for each,My 1 and 3 year olds love it,Positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-06T00:00:00.000Z,Bought it for my 10 yr old granddaughter. Does everything she wants it to do in a tablet.,Granddaughter loves it!,Positive
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,"Office,eBook Readers,Electronics Features,Walmart for Business,Tablets,Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,All Tablets,Amazon Book Reader,Computers & Tablets","Office Supplies,Electronics",2018-01-27T00:00:00.000Z,I was unable to find a new Kindle in-store and was excited to find Best Buy had them online and I could purchase it and have it delivered simply and easily.,Pleased with my Kindle,Positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-02-13T00:00:00.000Z,It's great but I miss the hd option. My 5yo loves it!,Great tablet for a 5yo,Positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-06-22T00:00:00.000Z,"I can read books, listen to books, go on facebook, shop, search the web almost anything on my brand new Kindle Fire!!",Love the new options available on my new Kindle,Positive
"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",Amazon,"Tablets,Fire Tablets,Electronics,iPad & Tablets,Android Tablets,Computers & Tablets,All Tablets",Electronics,2016-10-03T00:00:00.000Z,Great tablet for simple tasks. I bought 2 and I have no complaints.,Great for everyday media,Positive
"Fire HD 8 Tablet with Alexa, 8"" HD Display, 32 GB, Tangerine - with Special Offers",Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",Electronics,2017-01-30T00:00:00.000Z,Purchase was to replace Fire HD 8.9 that was left on a plane (found & return 50 days later). Like this smaller version due to size & it's 3 years newer on the technology side.,Amazon - Fire Hd8 - 8 - Tablet - 32gb,Positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-12-01T00:00:00.000Z,"Love the echo show so much! Easy to use, connects to your mobil phone to easily call people!",Echo show is easy to use,Positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-18T00:00:00.000Z,I chose this one because of the price and size of screen to use as an ereader. It has not disappointed.,Great as ereader,Positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-27T00:00:00.000Z,I bought this for my 86 year old father. he loves it. finds it very easy to use,very easy to use,Positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-04-03T00:00:00.000Z,Still learning and figuring out all it can do for me!,Great product - it works!,Positive
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",Amazon,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",Electronics,2017-11-16T00:00:00.000Z,Everything is great except that i can't read external pdfs properly. Either it zooms too much of too little. For kindle books it provides great experience. Battery life is awesome!,External pdf does not work properly,Positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-01-18T00:00:00.000Z,"Easy to install, very easy to use, we enjoy the product and learn more about it all the time",Excellent product,Positive
